id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30935972,"Aquamarine, near the beach",3606900,Camilla And Todd,,BYRON SHIRE COUNCIL,-28.68603,153.61257,Entire home/apt,140,2,9,2019-04-26,2.65,1,324
30936348,Tregeagle macadamia farm.,2578165,Greg,,LISMORE CITY COUNCIL,-28.88494,153.35121,Entire home/apt,79,3,6,2019-04-26,1.22,1,149
30940101,Summerhouse at Belongil Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63154,153.59482,Entire home/apt,851,4,0,,,59,347
30940427,Glamping - Higher Ground Eco Retreat,3960021,Belle,,CLARENCE VALLEY COUNCIL,-29.5663,153.19399,Private room,79,2,2,2019-01-04,0.40,4,181
30940821,Wategos Beach House,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63788,153.6356,Entire home/apt,950,3,0,,,59,334
30961259,"Cabin for up to 4 people, breakfast included",62087599,Frank,,BYRON SHIRE COUNCIL,-28.624,153.4707,Entire home/apt,250,2,0,,,10,0
30962451,The Nesst - Byron hinterland studio w outdoor bath,27827970,Courtney,,BYRON SHIRE COUNCIL,-28.63336,153.53271,Entire home/apt,250,2,14,2019-05-19,3.26,1,62
30964165,Byron/Ballina - Little slice of Paradise,229302425,Paul And Chanel,,BALLINA SHIRE COUNCIL,-28.82687,153.60245,Private room,90,1,2,2019-01-01,0.40,1,0
30970601,Relax in Beautiful Crystal Creek,26502091,Paul,,TWEED SHIRE COUNCIL,-28.29531,153.29977,Private room,225,1,0,,,1,260
30971711,Lennox Head  2BR self contained unit 200m to beach,4080891,Tass,,BALLINA SHIRE COUNCIL,-28.78784,153.59208,Entire home/apt,199,3,1,2019-01-01,0.20,1,90
30998222,Kipling Retreat -  tranquility near Clarkes Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64442,153.62362,Entire home/apt,650,3,1,2019-03-09,0.37,59,348
31000405,"North Byron oasis. Walk to beach, close to blues",231525976,Tom,,BYRON SHIRE COUNCIL,-28.49077,153.54418,Entire home/apt,181,2,3,2019-03-31,0.69,1,0
31002798,99 ACRES BANGALOW RETREAT- BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68728,153.51558,Private room,500,2,0,,,10,0
31003126,Lantana - Large house in town with  swimming pool,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64656,153.612,Entire home/apt,1500,3,3,2019-05-05,1.50,59,285
31004976,Molly’s House,126556110,Cas,,BYRON SHIRE COUNCIL,-28.64504,153.55811,Entire home/apt,129,3,9,2019-05-13,1.94,1,0
31008737,Southern Byron Bay - Spacious 1 Bedroom Apartment,62483154,Judith,,BALLINA SHIRE COUNCIL,-28.79809,153.5911,Entire home/apt,195,5,1,2019-03-30,0.49,14,106
31008899,Lovely private room in Lismore Heights with views.,231587542,Beverley,,LISMORE CITY COUNCIL,-28.80647,153.30053,Private room,130,2,2,2019-01-01,0.39,1,153
31010575,Byron Bay Hinterland Retreat - Large Groups,101031489,Matty,,BYRON SHIRE COUNCIL,-28.50479,153.46807,Entire home/apt,650,5,1,2019-02-22,0.31,2,343
31017883,A PERFECT STAY - Gigi's - Absolute Beachfront,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.68468,153.61527,Entire home/apt,362,3,5,2019-05-10,1.26,114,309
31018955,‘Billabong’ in Bruns (luxury caravan),24563433,Samantha,,BYRON SHIRE COUNCIL,-28.55196,153.54576,Entire home/apt,150,2,4,2019-04-22,0.81,1,177
31021988,Absolute Solace in the heart of Byron,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64303,153.61234,Entire home/apt,749,3,3,2019-04-19,0.94,59,320
31022418,Pavilion House at Belongil Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63194,153.59616,Entire home/apt,1251,3,3,2019-05-05,0.86,59,333
31023349,Bird of Paradise,60882812,Suzanne,,BYRON SHIRE COUNCIL,-28.68484,153.60461,Private room,349,2,1,2019-04-21,0.77,3,0
31024194,Absolute Serenity Byron Bay,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64532,153.62166,Entire home/apt,650,3,5,2019-04-18,1.22,59,334
31024980,Classic cottage close to town - Ruskin Retreat,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.65097,153.6167,Entire home/apt,650,3,0,,,59,340
31030574,Lil Lavender Cottage,43218274,Tina,,BALLINA SHIRE COUNCIL,-28.84019,153.44028,Entire home/apt,185,1,11,2019-05-23,2.68,1,52
31038889,100 Steps - Lennox Head,219323415,Gabrielle,,BALLINA SHIRE COUNCIL,-28.78977,153.59146,Entire home/apt,140,1,15,2019-05-05,3.24,1,75
31039386,Byron Bay haven in the forest,22777156,Kate,,BYRON SHIRE COUNCIL,-28.62931,153.47877,Private room,90,5,0,,,5,180
31040184,Beachside Paradise- bicycles included,127653708,Andre And Stephanie,,BYRON SHIRE COUNCIL,-28.68527,153.60908,Private room,100,1,10,2019-04-21,1.90,2,4
31043191,Master bedroom with en suite in quiet home.,231866925,David,,BYRON SHIRE COUNCIL,-28.68875,153.6007,Private room,120,2,4,2019-01-15,0.78,1,0
31055225,Comfy room with en-suite in beautiful Bangalow,34978733,Nicola,,BYRON SHIRE COUNCIL,-28.69006,153.5229,Private room,79,1,11,2019-05-04,3.27,1,64
31058455,Cabin in the Byron Hinterland with Breakfast,62087599,Frank,,BYRON SHIRE COUNCIL,-28.62384,153.46912,Entire home/apt,250,2,3,2019-04-24,0.60,10,0
31060243,Private Room in High Performance Centre,223433422,Surfing Australia,,TWEED SHIRE COUNCIL,-28.30244,153.57058,Private room,149,2,0,,,13,0
31060336,Family Rooms in High Performance Centre,223433422,Surfing Australia,,TWEED SHIRE COUNCIL,-28.30297,153.56917,Private room,230,2,1,2018-12-30,0.20,13,0
31060417,Family Rooms in High Performance Centre,223433422,Surfing Australia,,TWEED SHIRE COUNCIL,-28.3031,153.57014,Private room,230,2,1,2018-12-31,0.20,13,0
31063205,Waterfront Oasis,108635302,Steve,,BALLINA SHIRE COUNCIL,-28.86355,153.57941,Private room,140,1,1,2019-04-17,0.70,1,56
31064038,Cosy Hillside Escape,230924912,Millie,,TWEED SHIRE COUNCIL,-28.39308,153.54548,Entire home/apt,300,1,8,2019-04-26,1.61,1,175
31077336,Casa Magualls,104051841,Rani,,BYRON SHIRE COUNCIL,-28.64089,153.55885,Entire home/apt,150,2,28,2019-05-19,5.92,1,106
31081169,"KAMEKURA
wait until l return",232208138,Simon,,CLARENCE VALLEY COUNCIL,-29.4152,153.17738,Private room,69,1,11,2019-04-27,2.13,1,365
31088774,FORESTVIEW  Serene comfort 15 minutes to Byron Bay,120456064,Steve,,BYRON SHIRE COUNCIL,-28.52032,153.52959,Entire home/apt,100,1,33,2019-05-08,6.47,1,79
31099757,Happy Ours,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.29007,153.57351,Entire home/apt,295,1,7,2019-05-12,2.23,32,320
31101218,Tallows Studio,7367124,Jason,,BYRON SHIRE COUNCIL,-28.66069,153.61744,Entire home/apt,130,3,15,2019-05-20,3.04,2,81
31103867,"Balinese Retreat, a quiet beach getaway on acreage",37020037,Stephen,,TWEED SHIRE COUNCIL,-28.45559,153.54665,Private room,100,1,7,2019-04-23,1.37,2,86
31105008,Beach house. Sleeps 10,133490090,Rese,,BALLINA SHIRE COUNCIL,-28.78931,153.59087,Entire home/apt,500,3,2,2019-04-20,1.30,2,214
31105678,Beach Caravan for the family under $100!,133490090,Rese,,BALLINA SHIRE COUNCIL,-28.78851,153.59088,Private room,69,1,16,2019-04-25,3.10,2,81
31107341,Cabarita Getaway: private studio with own entrance,37359509,Elaine,,TWEED SHIRE COUNCIL,-28.33502,153.56539,Private room,69,1,4,2019-05-27,4,1,112
31124734,Chilled Byron abode. Close to beach & arts estate｡,59422331,Avril,,BYRON SHIRE COUNCIL,-28.63257,153.58305,Private room,150,1,6,2019-02-05,1.20,1,89
31129487,Highgrove Dairy - Nimbin (Circa 1920),44035646,Tim & Chedi,,LISMORE CITY COUNCIL,-28.58301,153.25412,Entire home/apt,134,1,9,2019-05-19,1.86,1,179
31132884,The Loft Studio-New Listing-Heart of VillageCentre,102409245,Scott And Jenny,,BALLINA SHIRE COUNCIL,-28.794,153.59192,Entire home/apt,199,2,7,2019-04-27,1.39,2,347
31147420,Short walk to everything. Views. Own entrance.,88626419,Michele,,TWEED SHIRE COUNCIL,-28.26072,153.5809,Private room,100,1,21,2019-05-26,4.41,1,150
31147718,Poolside Bangalow sanctuary,14991381,Sarah,,BYRON SHIRE COUNCIL,-28.68142,153.52676,Entire home/apt,425,4,0,,,1,29
31147905,'Happy Landings',26992465,Nadia,,BYRON SHIRE COUNCIL,-28.50427,153.53439,Private room,82,1,22,2019-05-10,4.40,1,45
31150358,Bird of Paradise,60882812,Suzanne,,BYRON SHIRE COUNCIL,-28.68311,153.60344,Private room,181,2,3,2019-04-21,0.60,3,0
31152514,"Quiet comfort, 15 minutes from Byron Bay",179054305,Marie-Therese,,BYRON SHIRE COUNCIL,-28.52874,153.53972,Private room,219,1,3,2019-01-02,0.60,1,332
31153064,Two Winds Cabin,178489573,Nerissa | Bay Escapes Management,,TWEED SHIRE COUNCIL,-28.45158,153.51743,Entire home/apt,124,1,32,2019-05-26,7.38,1,177
31174376,"Spacious, tranquil home away from home",92207655,Jodi,,BYRON SHIRE COUNCIL,-28.55945,153.47447,Entire home/apt,150,3,4,2019-04-07,0.86,1,0
31175741,Kingscliff/Casuarina 250m walk to the beach/ROOM 1,49818008,Roxanne,,TWEED SHIRE COUNCIL,-28.28699,153.57462,Private room,59,1,14,2019-05-25,2.86,3,359
31176209,99 ACRES VILLA 1 BANGALOW -  BYRON HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68572,153.51691,Entire home/apt,349,1,7,2019-04-07,1.58,10,334
31177503,The Pool House - Tanglewood - Byron Hinterland,59244023,Karen,,BYRON SHIRE COUNCIL,-28.65762,153.46447,Entire home/apt,170,2,1,2019-04-26,0.88,1,107
31177708,Maggie's Place On Green,63560916,Mel,,BALLINA SHIRE COUNCIL,-28.83859,153.44311,Entire home/apt,82,1,18,2019-05-20,3.65,1,120
31177894,Murwillumbah *Waterfront 5 acre paradise *B&B room,53987304,Sandra,,TWEED SHIRE COUNCIL,-28.3208,153.42616,Private room,100,1,0,,,5,89
31192968,Byron Hinterland Retreat - 2 Private Rooms,101031489,Matty,,BYRON SHIRE COUNCIL,-28.50467,153.4669,Private room,360,2,0,,,2,153
31193244,Kingscliff/Casuarina  250m walk to beach/Room 2,49818008,Roxanne,,TWEED SHIRE COUNCIL,-28.28802,153.57249,Private room,66,1,12,2019-05-06,2.40,3,361
31193895,From $70 pp. NYE Tropical Fruits Accommodation,211606154,Jamie,,LISMORE CITY COUNCIL,-28.81825,153.26223,Private room,69,2,0,,,4,365
31194623,Poinciana Hillside1,48983753,Joanne,,BYRON SHIRE COUNCIL,-28.55493,153.48034,Private room,69,2,3,2019-04-23,1.70,2,78
31194781,La Hacienda Hector,175793404,Hector,,BALLINA SHIRE COUNCIL,-28.86045,153.58189,Entire home/apt,165,1,5,2019-04-24,1.09,1,54
31194911,"Beach front, 2 bedroom, ground floor apartment",88079664,Kim,,RICHMOND VALLEY COUNCIL,-29.10723,153.43058,Entire home/apt,150,3,2,2019-02-22,0.49,1,200
31195777,Lush room in spacious house,71385294,Rire,,BYRON SHIRE COUNCIL,-28.568,153.45135,Private room,66,2,3,2019-01-24,0.64,3,162
31195850,Ballina Golf Course frontage,233258358,Susan,,BALLINA SHIRE COUNCIL,-28.85177,153.57695,Private room,75,1,12,2019-05-08,2.61,1,171
31199333,Balcón Largo - The Silver Torch (Private Room),173591366,Amiee,,TWEED SHIRE COUNCIL,-28.17156,153.5407,Private room,65,10,2,2019-05-23,0.47,1,117
31206272,Homeleigh Guesthouse,89643351,Charlotte & Paul,,BYRON SHIRE COUNCIL,-28.69383,153.45157,Entire home/apt,150,2,9,2019-05-07,2.08,1,181
31211288,Byron Hinterland Tiny House,12561317,Sandy,,BYRON SHIRE COUNCIL,-28.67623,153.48682,Entire home/apt,219,2,4,2019-05-04,3.33,1,63
31213192,99 ACRES ROOM 5 BANGALOW - BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68441,153.51649,Private room,179,1,7,2019-05-01,2.00,10,21
31213225,99 ACRES ROOM 3 BANGALOW- BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68542,153.51485,Private room,290,1,0,,,10,210
31227668,The Loft - Byron Bay,45398097,Virginia,,BYRON SHIRE COUNCIL,-28.64483,153.60871,Entire home/apt,266,3,13,2019-05-12,2.95,1,286
31239216,Retro beach house in town,233704855,Debbie,,BALLINA SHIRE COUNCIL,-28.7926,153.59314,Entire home/apt,495,4,2,2019-04-24,0.48,2,0
31239684,Absolute Beachfront at Belongil,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.6311,153.59727,Entire home/apt,1295,5,0,,,59,334
31239827,Great value three bedroom at Eastpoint at Clarkes,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.6466,153.62388,Entire home/apt,544,3,0,,,59,326
31243463,Colourful Artists Residence Close to Town Centre,233752835,Garry,,LISMORE CITY COUNCIL,-28.80449,153.27719,Private room,40,2,1,2019-01-16,0.22,1,86
31243615,Private Room in Beautiful Kingscliff Home,67492203,Peter,,TWEED SHIRE COUNCIL,-28.2623,153.57299,Private room,100,1,18,2019-05-25,3.70,2,111
31258448,Elounda - Beachfront home,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.29349,153.57503,Entire home/apt,274,1,0,,,32,352
31266522,Yamba Bayview Unit,233962304,Matt And Tanya,,CLARENCE VALLEY COUNCIL,-29.43848,153.35289,Entire home/apt,120,2,10,2019-05-11,2.31,1,152
31267144,Beach Karma,16160864,Destination Byron,,BYRON SHIRE COUNCIL,-28.63936,153.60601,Entire home/apt,300,3,3,2019-04-22,0.76,33,340
31269319,Kingscliff/Casuarina 250m walk to beach Room 3,49818008,Roxanne,,TWEED SHIRE COUNCIL,-28.28626,153.57461,Private room,61,1,14,2019-04-22,2.86,3,359
31273447,Aurora Tweed Valley,234025480,Theodore,,TWEED SHIRE COUNCIL,-28.50789,153.21658,Entire home/apt,181,1,3,2019-04-22,0.74,1,181
31290740,"Luxury Private Cabin 1, Blackbird Byron",233737474,James,,BYRON SHIRE COUNCIL,-28.54156,153.42903,Private room,219,1,0,,,3,357
31290754,"Luxury Private Cabin 2, Blackbird Byron",233737474,James,,BYRON SHIRE COUNCIL,-28.54297,153.42751,Private room,219,1,0,,,3,353
31290834,Blackbird Byron  · Luxury Private Cabin 3.,233737474,James,,BYRON SHIRE COUNCIL,-28.5417,153.42879,Private room,396,1,0,,,3,354
31294621,Beach Bruns,20133698,Danielle,,BYRON SHIRE COUNCIL,-28.54162,153.55409,Entire home/apt,321,4,1,2019-03-17,0.41,5,260
31295045,Sojourn Byron Bay,21150552,Ann-Louise,,BYRON SHIRE COUNCIL,-28.64736,153.55267,Private room,120,2,21,2019-05-26,5.94,1,74
31295435,Byron Boho Beach House,57209066,Kylie,,BYRON SHIRE COUNCIL,-28.67984,153.60018,Entire home/apt,321,2,4,2019-04-28,1.56,2,119
31296218,"King sized room, Pool in Sth Gld Beach Dogs OK",42666685,Lydia Anita,,BYRON SHIRE COUNCIL,-28.49758,153.543,Private room,90,1,4,2019-03-14,0.84,5,351
31298950,Tranquil studio in peaceful surroundings,234256993,Vicki,,BYRON SHIRE COUNCIL,-28.55682,153.50507,Entire home/apt,108,1,20,2019-05-12,4.26,1,210
31315439,99 ACRES ROOM 4 BANGALOW - BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68686,153.51494,Private room,159,1,9,2019-04-27,2.35,10,325
31316287,Yamba Marina View,1639551,Paul,,CLARENCE VALLEY COUNCIL,-29.43625,153.3476,Entire home/apt,120,2,17,2019-05-17,3.83,1,146
31316688,The Cabin,8978922,Taliah,,BYRON SHIRE COUNCIL,-28.64626,153.62109,Entire home/apt,1251,2,0,,,9,304
31316761,The Ferry House,71749101,Briony,,CLARENCE VALLEY COUNCIL,-29.3805,153.23534,Entire home/apt,160,2,7,2019-05-06,1.51,1,287
31317371,99 ACRES ROOM 1 BANGALOW - BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68647,153.51557,Private room,250,1,2,2019-04-19,0.49,10,323
31318219,The Long House Retreat,15953190,Ian,,CLARENCE VALLEY COUNCIL,-29.42767,153.17676,Entire home/apt,79,1,51,2019-05-25,10.70,1,19
31318667,Huonbrook  Home with a View.,104856466,Carole,,BYRON SHIRE COUNCIL,-28.54843,153.38315,Private room,65,2,3,2019-04-21,0.87,1,231
31323372,Light-filled BR w/ensuite+pool. Walk to the beach.,234476125,Michael,,BALLINA SHIRE COUNCIL,-28.85131,153.5908,Private room,65,1,21,2019-05-12,4.77,1,143
31337949,Bangalow Beauty,76475205,Melissa,,BYRON SHIRE COUNCIL,-28.6885,153.51521,Entire home/apt,500,5,0,,,1,271
31339481,99 ACRES VILLA 2 BANGALOW- BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68372,153.51681,Entire home/apt,349,1,2,2019-01-26,0.46,10,325
31342451,"Bonalbo B&B      "" Manning Cottage """,50714390,Jacqui,,KYOGLE COUNCIL,-28.73298,152.60505,Entire home/apt,85,1,5,2019-05-05,1.46,1,362
31344168,The Flamingo Room,15499468,Val,,BYRON SHIRE COUNCIL,-28.64489,153.55454,Private room,61,1,6,2019-05-17,1.35,5,179
31360108,"Breakers - Block 2 Unit 4 Holiday Apartment, Yamba",110897201,Sarah,,CLARENCE VALLEY COUNCIL,-29.44322,153.36528,Entire home/apt,191,3,0,,,22,0
31360852,peaceful house Byron bay,49914479,Pri,,BYRON SHIRE COUNCIL,-28.66076,153.6105,Private room,100,2,14,2019-05-09,3.00,3,49
31361359,A Lennox Head Gem,45038759,Fiona,,BALLINA SHIRE COUNCIL,-28.78712,153.58987,Private room,61,1,3,2019-01-24,0.63,1,117
31362865,Big room with private entrance,119743060,Tobias,,BYRON SHIRE COUNCIL,-28.66249,153.61129,Private room,175,1,0,,,2,362
31363280,Leela Cottage,97736387,Johan,,BYRON SHIRE COUNCIL,-28.58178,153.50473,Entire home/apt,152,3,10,2019-05-20,2.50,2,39
31367237,Casa Byron in Byron Bay Hinterland  - Dog friendly,234909074,Carlos,,BYRON SHIRE COUNCIL,-28.63197,153.49891,Entire home/apt,173,3,20,2019-05-04,5.50,2,0
31386219,"Lighthouse unit 2, Pet Friendly townhouse in Yamba",110897201,Sarah,,CLARENCE VALLEY COUNCIL,-29.43445,153.36228,Entire home/apt,160,3,1,2019-02-28,0.33,22,263
31388324,Byron Este:  Subtropical Private Oasis,1410442,Samantha,,BYRON SHIRE COUNCIL,-28.65564,153.56077,Entire home/apt,800,2,7,2019-04-26,1.71,1,235
31389396,Fletch 20 - two bedrooms in the heart of Byron,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64269,153.61439,Entire home/apt,650,3,9,2019-05-06,3.10,59,274
31390480,Casa Pepito in Byron Bay Hinterland - Dog friendly,234909074,Carlos,,BYRON SHIRE COUNCIL,-28.63188,153.4996,Entire home/apt,173,3,17,2019-05-26,4.64,2,0
31390557,Seaspray - Serene & Stylish,106329043,North Coast Lifestyle Properties,,BYRON SHIRE COUNCIL,-28.49665,153.54908,Entire home/apt,217,3,0,,,47,283
31390619,Banaba - Belongil River House,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63185,153.59877,Entire home/apt,650,3,0,,,59,264
31391456,The Shores Beach House,122781747,Robin,,BYRON SHIRE COUNCIL,-28.49436,153.54649,Entire home/apt,175,2,2,2019-04-22,1.30,1,324
31391993,Kendall St Beach Apartment 6 at Belongil,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63789,153.60277,Entire home/apt,500,7,0,,,59,334
31392305,99 ACRES ROOM 2 BANGALOW- BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68245,153.51651,Private room,250,1,0,,,10,325
31393331,2 bedroom Beach Villa Casuarina,190364451,Steven,,TWEED SHIRE COUNCIL,-28.29189,153.57356,Entire home/apt,199,2,0,,,2,352
31393726,Rain forest studio 3 Min Drive to Byron,185470,Niels,,BYRON SHIRE COUNCIL,-28.66305,153.5941,Entire home/apt,300,1,35,2019-05-12,7.55,3,73
31394403,Garden View Studio 3 Min Drive to Beach,185470,Niels,,BYRON SHIRE COUNCIL,-28.66544,153.59357,Entire home/apt,250,1,24,2019-05-20,5.50,3,79
31397600,Country Cottage with Byron Hinterland Views,78012710,Kylie,,BYRON SHIRE COUNCIL,-28.64857,153.55873,Entire home/apt,300,2,7,2019-05-10,1.94,1,167
31412024,Quiet single room with pool,42666685,Lydia Anita,,BYRON SHIRE COUNCIL,-28.49567,153.54211,Private room,61,1,7,2019-05-18,1.52,5,351
31413915,Rural views above Lismore,102525879,Cameron,,LISMORE CITY COUNCIL,-28.80272,153.30537,Private room,69,1,8,2019-05-08,2.38,1,143
31414301,A Taste of the Hamptons,228989296,Emma,,BALLINA SHIRE COUNCIL,-28.82373,153.58572,Entire home/apt,280,3,0,,,1,10
31416129,Bangalow Guesthouse - The River's Cottage,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.68469,153.52712,Private room,295,1,0,,,8,231
31416407,Bangalow Guesthouse - Dr Lentaigne's Cottage,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.68481,153.5286,Private room,295,1,0,,,8,236
31416792,Seaspray Unit  7 straight across the road from Main Beach Yamba,162596032,First National,,CLARENCE VALLEY COUNCIL,-29.43753,153.3625,Entire home/apt,170,1,0,,,60,300
31417441,Bangalow Guesthouse - Joseph Snow Suite,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.68453,153.52716,Private room,205,1,1,2019-02-14,0.29,8,193
31417858,Lomah Bliss - Byron Hinterland Paradise 2 bedroom,233733020,Patricia,,BYRON SHIRE COUNCIL,-28.67014,153.42063,Entire home/apt,250,2,4,2019-04-23,0.97,2,163
31419692,PENTHOUSE OVERLOOKING COOLANGATTA,9089878,Robert & Evelyn,,TWEED SHIRE COUNCIL,-28.17055,153.54138,Entire home/apt,274,4,0,,,2,0
31444766,Bangalow Guesthouse - Dr Stewart Suite,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.68619,153.5284,Private room,256,1,1,2019-04-26,0.88,8,217
31444890,Bangalow Guesthouse - Dr Bracken Suite,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.685,153.52854,Private room,270,1,0,,,8,221
31445160,Bangalow Guesthouse - Mary James Suite,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.68466,153.52885,Private room,256,1,0,,,8,225
31445393,"Waterfront Home, boat access & sandy beach",65680846,Kelly,,TWEED SHIRE COUNCIL,-28.18785,153.5289,Entire home/apt,295,4,0,,,1,35
31446224,Pottsville For You,60005174,Margaret,,TWEED SHIRE COUNCIL,-28.39413,153.56363,Private room,52,1,6,2019-04-22,1.46,1,174
31446740,Historical E.S.&A. BankHouse ArtHouse,58261426,Susan,,KYOGLE COUNCIL,-28.90665,152.72171,Entire home/apt,91,1,27,2019-05-19,6.59,1,85
31448580,Seadrift 5 - three bedroom in town and shared pool,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.65206,153.61296,Entire home/apt,650,3,1,2019-04-27,0.91,59,308
31460920,Byron bucks and Hens,25978701,Andy,,BYRON SHIRE COUNCIL,-28.63417,153.58171,Entire home/apt,300,1,3,2019-05-06,0.78,2,353
31472145,House on the Hill,47804701,Lois,,BALLINA SHIRE COUNCIL,-28.80556,153.59392,Entire home/apt,300,3,0,,,22,176
31473564,Driftwood,47804701,Lois,,BALLINA SHIRE COUNCIL,-28.79261,153.58953,Entire home/apt,140,2,3,2019-04-22,1.01,22,321
31474626,99 ACRES VILLA 3 BANGALOW-BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68417,153.51754,Entire home/apt,404,1,2,2019-04-21,0.43,10,328
31474838,99 ACRES VILLA 4 BANGALOW-BYRON BAY HINTERLAND,229496929,99 Acres,,BYRON SHIRE COUNCIL,-28.68321,153.51769,Entire home/apt,404,1,1,2019-05-06,1,10,334
31492831,Brunswick Heads Treetop Studio,29659299,Kristin & Glen,,BYRON SHIRE COUNCIL,-28.54534,153.54688,Entire home/apt,95,2,4,2019-05-18,1.06,1,341
31493795,Goonengerry Cottage - beautiful Byron ocean views,68597777,Jan,,BYRON SHIRE COUNCIL,-28.60695,153.43843,Entire home/apt,170,2,11,2019-05-26,3.44,1,323
31496454,Ocean & River Views,101123800,Rheanna,,BYRON SHIRE COUNCIL,-28.52142,153.54315,Entire home/apt,300,3,1,2019-04-17,0.70,1,118
31498355,Holiday home by the beach,233430586,Bev,,TWEED SHIRE COUNCIL,-28.24344,153.56699,Entire home/apt,540,2,6,2019-05-19,2.69,1,60
31513448,Reflections 302- Ocean Views,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.16905,153.54202,Entire home/apt,199,1,7,2019-04-28,1.94,32,358
31515037,Subtropical Getaway,55309340,Jane,,TWEED SHIRE COUNCIL,-28.42653,153.45549,Entire home/apt,130,1,10,2019-05-05,2.31,1,74
31516997,Heart of Byron Hinterland,9673088,Vicki,,BYRON SHIRE COUNCIL,-28.64239,153.47337,Entire home/apt,110,2,19,2019-05-27,4.67,2,338
31517981,"The Treehouse, Iluka. Big family beach house.",89282207,Zacharey,,CLARENCE VALLEY COUNCIL,-29.41302,153.3586,Entire home/apt,500,3,2,2019-04-21,1.46,1,179
31519748,"Private Haven, Walk to Beach, Walk to Town",34467768,Belinda,,BYRON SHIRE COUNCIL,-28.65332,153.61533,Entire home/apt,185,2,11,2019-05-26,3.75,1,150
31519837,Beachside Bliss,70456523,Sheree,,TWEED SHIRE COUNCIL,-28.41417,153.5595,Entire home/apt,999,3,0,,,2,35
31522106,"Settler (Website hidden by Airbnb) (Casino, Bed & Breakfast)",97209790,Susan,,RICHMOND VALLEY COUNCIL,-28.85872,153.06425,Private room,85,1,1,2019-05-17,1,3,181
31523827,Cooly Lux-for professional women/female travellers,236230038,Marie,,TWEED SHIRE COUNCIL,-28.17508,153.5298,Entire home/apt,130,1,5,2019-04-07,1.25,1,62
31524739,Spacious Cabin Mullumbimby Retreat,20108766,Lucinda,,BYRON SHIRE COUNCIL,-28.5426,153.43029,Entire home/apt,134,2,2,2019-05-05,1.58,2,4
31538508,Eltham Cottage in the Byron Hinterland,126216368,Kirsty,,LISMORE CITY COUNCIL,-28.75429,153.39376,Entire home/apt,90,1,5,2019-05-26,1.36,1,36
31540476,Light & Breezy 3 @ Suffolk Park,1680858,Mary,,BYRON SHIRE COUNCIL,-28.6897,153.60463,Private room,69,2,2,2019-04-22,1.50,4,333
31540491,"Queen Bedroom
10 min walk - beach & town location",82219643,Lucia And Ryan,,BYRON SHIRE COUNCIL,-28.65774,153.61732,Private room,61,2,45,2019-05-19,10.07,1,99
31546764,The Nest Byronbay,93800908,Zara,,BYRON SHIRE COUNCIL,-28.67463,153.60288,Entire home/apt,160,2,17,2019-05-26,4.15,3,352
31550062,Bingara @ Knockrow,24847258,Angela,,BALLINA SHIRE COUNCIL,-28.75042,153.53326,Entire home/apt,219,1,13,2019-05-02,3.15,1,166
